order_id,customer_id,order_date,region,category,revenue,payment_status,shipping_status
O17918,C8156,2026-05-24,North,Home,340.03,Success,Delivered
O17919,C66458,2026-05-24,West,Home,369.11,Success,Delivered
O17920,C91045,2026-05-24,West,Store,484.27,Success,Delivered
O17921,C6689,2026-05-24,North,Electronics,246.52,Success,Delivered
O17922,C95201,2026-05-24,East,Home,249.37,Success,Delivered
O17923,C14518,2026-05-24,South,Home,330.31,Success,Delivered
O17924,C6626,2026-05-24,East,Books,252.26,Success,In Transit
O17925,C84855,2026-05-24,East,Electronics,393.21,Success,Delivered
O17926,C82108,2026-05-24,West,Home,386.68,Success,Delivered
O17927,C2950,2026-05-24,North,Home,367.48,Success,Delivered
O17928,C82555,2026-05-24,East,Fashion,490.47,Success,Delivered
O17929,C26003,2026-05-24,East,Store,226.12,Success,Delivered
O17930,C22179,2026-05-24,North,Books,280.74,Success,Delivered
O17931,C54844,2026-05-25,West,Electronics,286.15,Success,Delivered
O17932,C80173,2026-05-25,West,Store,30.3,Success,Delivered
O17933,C86967,2026-05-25,West,Store,87.44,Success,Delivered
O17934,C31996,2026-05-25,South,Electronics,233.98,Success,Delivered
O17935,C49368,2026-05-25,West,Fashion,271.37,Success,Delivered
O17936,C11452,2026-05-25,North,Home,421.96,Success,Delivered
O17937,C83397,2026-05-25,South,Books,45.9,Success,Delivered
O17938,C80610,2026-05-25,West,Electronics,73.56,Success,Delivered
O17939,C92007,2026-05-25,West,Books,180.69,Success,In Transit
O17940,C23009,2026-05-25,East,Fashion,420.36,Success,Delivered
O17941,C72227,2026-05-25,North,Books,68.91,Success,Delivered
O17942,C22271,2026-05-25,North,Electronics,469.31,Success,Delivered
O17943,C29557,2026-05-25,East,Store,71.76,Success,Delivered
O17944,C12302,2026-05-25,North,Electronics,59.58,Success,In Transit
O17945,C35381,2026-05-25,South,Fashion,384.92,Success,Delivered
O17946,C28664,2026-05-25,West,Fashion,0.0,Failed,Delivered
O17947,C49924,2026-05-25,North,Electronics,354.99,Success,Delivered
O17948,C18601,2026-05-25,North,Electronics,332.41,Success,Delivered
O17949,C832,2026-05-25,West,Electronics,0.0,Failed,In Transit
O17950,C35993,2026-05-25,West,Fashion,150.02,Success,Delivered
O17951,C31461,2026-05-25,East,Store,251.94,Success,Delivered
O17952,C32840,2026-05-25,West,Store,81.24,Success,Delivered
O17953,C78602,2026-05-25,North,Store,35.53,Success,Delivered
O17954,C36674,2026-05-25,North,Electronics,372.29,Success,Delivered
O17955,C58938,2026-05-25,East,Store,112.8,Success,Delivered
O17956,C94709,2026-05-25,South,Store,89.95,Success,Delivered
O17957,C83500,2026-05-25,North,Fashion,216.32,Success,Delivered
O17958,C66273,2026-05-25,East,Fashion,405.17,Success,In Transit
O17959,C5591,2026-05-25,East,Electronics,139.39,Success,In Transit
O17960,C1414,2026-05-25,South,Fashion,435.74,Success,Delivered
O17961,C84520,2026-05-25,South,Store,88.69,Success,Delivered
O17962,C50661,2026-05-25,West,Store,283.09,Success,In Transit
O17963,C335,2026-05-25,North,Store,401.88,Success,Delivered
O17964,C78679,2026-05-25,North,Electronics,367.36,Success,Delivered
O17965,C74585,2026-05-25,East,Home,212.86,Success,Delivered
O17966,C93927,2026-05-25,East,Books,303.14,Success,Delivered
O17967,C25868,2026-05-25,East,Home,333.45,Success,Delivered
O17968,C64706,2026-05-25,North,Home,26.08,Success,Delivered
O17969,C71506,2026-05-25,West,Electronics,224.34,Success,Delivered
O17970,C88531,2026-05-25,South,Books,78.78,Success,Delivered
O17971,C4661,2026-05-25,South,Books,79.13,Success,Delivered
O17972,C1094,2026-05-25,North,Home,234.47,Success,Delivered
O17973,C5320,2026-05-25,South,Home,129.17,Success,Delivered
O17974,C2094,2026-05-25,East,Fashion,376.65,Success,Delivered
O17975,C27621,2026-05-25,East,Store,314.7,Success,Delivered
O17976,C47035,2026-05-25,West,Store,476.72,Success,Delivered
O17977,C28064,2026-05-25,North,Electronics,121.07,Success,Delivered
O17978,C52118,2026-05-25,East,Books,256.48,Success,Delivered
O17979,C66189,2026-05-25,East,Books,475.87,Success,Delivered
O17980,C24728,2026-05-25,West,Home,309.04,Success,Delivered
O17981,C66385,2026-05-25,West,Books,73.1,Success,In Transit
O17982,C15131,2026-05-25,East,Home,0.0,Failed,Delivered
O17983,C74439,2026-05-25,West,Books,265.11,Success,Delivered
O17984,C64088,2026-05-25,West,Store,364.02,Success,Delivered
O17985,C66314,2026-05-25,North,Store,416.29,Success,Delivered
O17986,C5637,2026-05-25,West,Fashion,98.1,Success,Delivered
O17987,C79629,2026-05-25,North,Books,230.62,Success,In Transit
O17988,C1700,2026-05-25,East,Home,0.0,Failed,Delivered
O17989,C3645,2026-05-25,West,Electronics,250.91,Success,Delivered
O17990,C92620,2026-05-25,East,Home,174.68,Success,In Transit
O17991,C60938,2026-05-25,South,Store,219.03,Success,Delivered
O17992,C57491,2026-05-25,West,Electronics,31.62,Success,Delivered
O17993,C13158,2026-05-25,East,Electronics,113.07,Success,Delivered
O17994,C15058,2026-05-25,East,Home,101.19,Success,Delivered
O17995,C41954,2026-05-25,West,Store,493.12,Success,Delivered
O17996,C32789,2026-05-25,West,Store,214.0,Success,Delivered
O17997,C5771,2026-05-25,West,Store,321.18,Success,Delivered
O17998,C403,2026-05-25,East,Electronics,215.66,Success,Delivered
O17999,C39080,2026-05-25,North,Fashion,435.44,Success,Delivered
O18000,C95225,2026-05-25,West,Electronics,329.95,Success,Delivered
O18001,C34076,2026-05-25,East,Books,152.62,Success,Delivered
O18002,C74726,2026-05-25,West,Fashion,432.08,Success,Delivered
O18003,C76390,2026-05-25,North,Electronics,327.52,Success,Delivered
O18004,C51592,2026-05-25,East,Electronics,104.53,Success,Delivered
O18005,C23718,2026-05-25,East,Store,139.7,Success,Delivered
O18006,C25585,2026-05-25,East,Books,218.77,Success,Delivered
O18007,C76440,2026-05-25,North,Fashion,358.99,Success,Delivered
O18008,C20187,2026-05-25,North,Books,259.73,Success,In Transit
O18009,C31085,2026-05-25,South,Fashion,433.93,Success,In Transit
O18010,C12138,2026-05-25,South,Home,321.63,Success,Delivered
O18011,C15453,2026-05-25,West,Electronics,336.04,Success,Delivered
O18012,C94669,2026-05-25,South,Electronics,61.81,Success,Delivered
O18013,C26278,2026-05-25,South,Home,434.97,Success,Delivered
O18014,C40631,2026-05-25,South,Store,375.55,Success,Delivered
O18015,C43923,2026-05-25,West,Electronics,87.71,Success,Delivered
O18016,C7396,2026-05-25,North,Home,187.67,Success,Delivered
O18017,C22134,2026-05-25,South,Fashion,135.18,Success,Delivered
O18018,C2039,2026-05-25,North,Electronics,442.81,Success,Delivered
O18019,C3071,2026-05-25,West,Fashion,106.37,Success,Delivered
O18020,C6909,2026-05-25,East,Home,498.24,Success,Delivered
O18021,C48400,2026-05-25,North,Books,116.79,Success,Delivered
O18022,C13418,2026-05-25,North,Electronics,108.52,Success,Delivered
O18023,C4479,2026-05-25,North,Books,197.09,Success,Delivered
O18024,C43326,2026-05-25,East,Electronics,87.02,Success,Delivered
O18025,C43610,2026-05-25,North,Store,356.32,Success,In Transit
O18026,C53383,2026-05-25,North,Fashion,298.7,Success,Delivered
O18027,C1892,2026-05-25,South,Fashion,428.97,Success,Delivered
O18028,C86769,2026-05-25,South,Store,78.09,Success,Delivered
O18029,C59988,2026-05-25,East,Store,412.36,Success,Delivered
O18030,C82190,2026-05-25,East,Home,195.96,Success,Delivered
O18031,C96,2026-05-25,North,Electronics,295.21,Success,Delivered
O18032,C76455,2026-05-25,East,Fashion,74.93,Success,Delivered
O18033,C18611,2026-05-25,East,Electronics,418.36,Success,Delivered
O18034,C91207,2026-05-25,East,Home,170.37,Success,Delivered
O18035,C16475,2026-05-25,West,Electronics,369.36,Success,Delivered
O18036,C64803,2026-05-25,South,Store,209.24,Success,Delivered
O18037,C38043,2026-05-25,West,Home,100.09,Success,Delivered
O18038,C55559,2026-05-25,North,Store,33.6,Success,Delivered
O18039,C72322,2026-05-25,North,Store,410.95,Success,Delivered
O18040,C74090,2026-05-25,South,Fashion,211.26,Success,Delivered
O18041,C6195,2026-05-25,South,Electronics,126.46,Success,Delivered
O18042,C80182,2026-05-25,East,Electronics,311.39,Success,Delivered
O18043,C66692,2026-05-25,West,Books,412.58,Success,Delivered
O18044,C31337,2026-05-25,South,Store,229.99,Success,Delivered
O18045,C41977,2026-05-25,South,Fashion,251.56,Success,In Transit
O18046,C68464,2026-05-25,East,Books,32.73,Success,Delivered
O18047,C15641,2026-05-25,West,Fashion,264.25,Success,Delivered
O18048,C25298,2026-05-25,North,Electronics,107.38,Success,Delivered
O18049,C37848,2026-05-25,West,Fashion,271.37,Success,Delivered
O18050,C33021,2026-05-25,North,Books,185.84,Success,Delivered
O18051,C15195,2026-05-25,West,Fashion,478.94,Success,Delivered
O18052,C36823,2026-05-25,West,Fashion,345.32,Success,Delivered
O18053,C40829,2026-05-25,West,Store,307.68,Success,Delivered
O18054,C95520,2026-05-25,North,Home,108.12,Success,Delivered
O18055,C60187,2026-05-25,East,Fashion,46.9,Success,Delivered
O18056,C30560,2026-05-25,South,Books,477.7,Success,Delivered
O18057,C72037,2026-05-25,North,Store,364.4,Success,Delivered
O18058,C81533,2026-05-25,South,Home,38.08,Success,In Transit
O18059,C25265,2026-05-25,North,Store,182.32,Success,Delivered
O18060,C61308,2026-05-25,South,Store,199.25,Success,Delivered
O18061,C11528,2026-05-25,East,Store,286.21,Success,Delivered
O18062,C58175,2026-05-25,South,Books,232.33,Success,Delivered
O18063,C515,2026-05-25,North,Fashion,206.76,Success,Delivered
O18064,C45530,2026-05-26,West,Store,0.0,Failed,Delivered
O18065,C29508,2026-05-26,East,Store,340.08,Success,Delivered
O18066,C47917,2026-05-26,North,Fashion,340.72,Success,Delivered
O18067,C76626,2026-05-26,West,Books,265.12,Success,Delivered
O18068,C61725,2026-05-26,East,Electronics,25.85,Success,Delivered
O18069,C38532,2026-05-26,South,Store,365.82,Success,Delivered
O18070,C13277,2026-05-26,North,Books,0.0,Failed,Delivered
O18071,C95046,2026-05-26,North,Store,152.29,Success,Delivered
O18072,C54391,2026-05-26,West,Store,63.34,Success,Delivered
O18073,C3082,2026-05-26,East,Electronics,488.43,Success,Delivered
O18074,C54127,2026-05-26,West,Fashion,372.2,Success,Delivered
O18075,C92309,2026-05-26,North,Fashion,310.25,Success,Delivered
O18076,C77647,2026-05-26,West,Electronics,56.7,Success,Delivered
O18077,C21257,2026-05-26,East,Store,102.91,Success,Delivered
O18078,C2688,2026-05-26,South,Home,346.02,Success,Delivered
O18079,C21539,2026-05-26,North,Store,95.45,Success,Delivered
O18080,C84183,2026-05-26,East,Fashion,280.32,Success,Delivered
O18081,C96885,2026-05-26,South,Books,333.78,Success,Delivered
O18082,C54257,2026-05-26,North,Electronics,466.61,Success,In Transit
O18083,C8929,2026-05-26,West,Books,131.11,Success,Delivered
O18084,C14443,2026-05-26,South,Home,489.96,Success,Delivered
O18085,C30011,2026-05-26,South,Books,204.64,Success,Delivered
O18086,C8120,2026-05-26,South,Electronics,412.41,Success,Delivered
O18087,C10803,2026-05-26,West,Electronics,416.4,Success,Delivered
O18088,C2998,2026-05-26,West,Store,350.22,Success,Delivered
O18089,C67372,2026-05-26,West,Books,389.38,Success,Delivered
O18090,C48146,2026-05-26,East,Store,52.38,Success,Delivered
O18091,C52533,2026-05-26,North,Electronics,262.97,Success,Delivered
O18092,C77307,2026-05-26,West,Electronics,485.5,Success,Delivered
O18093,C17652,2026-05-26,West,Store,449.24,Success,Delivered
O18094,C77302,2026-05-26,North,Fashion,297.42,Success,Delivered
O18095,C25334,2026-05-26,East,Fashion,434.08,Success,Delivered
O18096,C30073,2026-05-26,North,Fashion,438.18,Success,Delivered
O18097,C93217,2026-05-26,East,Electronics,202.41,Success,In Transit
O18098,C8394,2026-05-26,West,Store,165.14,Success,Delivered
O18099,C86591,2026-05-26,South,Store,410.27,Success,Delivered
O18100,C42097,2026-05-26,East,Books,81.0,Success,Delivered
O18101,C64499,2026-05-26,East,Books,427.55,Success,Delivered
O18102,C80747,2026-05-26,North,Store,44.34,Success,Delivered
O18103,C93183,2026-05-26,North,Books,359.13,Success,Delivered
O18104,C62378,2026-05-26,North,Fashion,449.85,Success,Delivered
O18105,C71953,2026-05-26,North,Store,80.38,Success,Delivered
O18106,C1610,2026-05-26,North,Fashion,204.52,Success,Delivered
O18107,C71150,2026-05-26,North,Home,412.07,Success,Delivered
O18108,C76218,2026-05-26,West,Home,123.96,Success,Delivered
O18109,C66924,2026-05-26,South,Store,355.44,Success,Delivered
O18110,C8901,2026-05-26,South,Books,102.67,Success,Delivered
O18111,C42359,2026-05-26,North,Home,373.49,Success,In Transit
O18112,C89804,2026-05-26,North,Fashion,358.1,Success,Delivered
O18113,C66595,2026-05-26,East,Home,129.77,Success,Delivered
O18114,C50126,2026-05-26,East,Fashion,312.0,Success,Delivered
O18115,C58838,2026-05-26,North,Home,376.75,Success,Delivered
O18116,C78488,2026-05-26,South,Electronics,374.19,Success,Delivered
O18117,C48312,2026-05-26,West,Home,471.13,Success,In Transit
O18118,C21429,2026-05-26,West,Fashion,361.0,Success,Delivered
O18119,C21251,2026-05-26,North,Fashion,474.51,Success,Delivered
O18120,C21829,2026-05-26,South,Books,333.29,Success,Delivered
O18121,C51177,2026-05-26,West,Books,201.31,Success,Delivered
O18122,C74807,2026-05-26,South,Electronics,220.83,Success,Delivered
O18123,C2815,2026-05-26,East,Electronics,161.21,Success,Delivered
O18124,C83665,2026-05-26,North,Store,265.44,Success,Delivered
O18125,C37459,2026-05-26,East,Fashion,0.0,Failed,Delivered
O18126,C8367,2026-05-26,West,Store,347.75,Success,Delivered
O18127,C82999,2026-05-26,East,Books,458.61,Success,Delivered
O18128,C9383,2026-05-26,West,Home,270.68,Success,Delivered
O18129,C92361,2026-05-26,South,Electronics,404.88,Success,Delivered
O18130,C19578,2026-05-26,South,Fashion,99.33,Success,Delivered
O18131,C59102,2026-05-26,South,Store,390.29,Success,Delivered
O18132,C19363,2026-05-26,South,Books,112.74,Success,Delivered
O18133,C12691,2026-05-26,South,Books,294.49,Success,Delivered
O18134,C48618,2026-05-26,East,Store,119.35,Success,Delivered
O18135,C48390,2026-05-26,West,Electronics,179.32,Success,Delivered
O18136,C59611,2026-05-26,East,Electronics,105.48,Success,Delivered
O18137,C37743,2026-05-26,North,Home,275.21,Success,Delivered
O18138,C15935,2026-05-26,South,Fashion,446.31,Success,Delivered
O18139,C4991,2026-05-26,North,Books,436.82,Success,Delivered
O18140,C7390,2026-05-26,West,Electronics,462.92,Success,Delivered
O18141,C32385,2026-05-26,South,Books,364.03,Success,In Transit
O18142,C57103,2026-05-26,East,Fashion,422.08,Success,Delivered
O18143,C73212,2026-05-26,North,Fashion,70.87,Success,In Transit
O18144,C98184,2026-05-26,East,Electronics,204.36,Success,Delivered
O18145,C20592,2026-05-26,South,Fashion,336.77,Success,In Transit
O18146,C33126,2026-05-26,East,Home,498.99,Success,Delivered
O18147,C57726,2026-05-26,East,Electronics,108.02,Success,Delivered
O18148,C70046,2026-05-26,East,Books,198.4,Success,Delivered
O18149,C61588,2026-05-26,West,Home,118.86,Success,In Transit
O18150,C35352,2026-05-26,East,Home,445.08,Success,Delivered
O18151,C46434,2026-05-26,West,Home,41.62,Success,In Transit
O18152,C51422,2026-05-26,South,Fashion,373.77,Success,Delivered
O18153,C87665,2026-05-26,North,Store,212.67,Success,Delivered
O18154,C2555,2026-05-26,North,Store,126.54,Success,Delivered
O18155,C18406,2026-05-26,East,Fashion,432.77,Success,Delivered
O18156,C74094,2026-05-26,South,Fashion,452.14,Success,Delivered
O18157,C50794,2026-05-26,West,Home,397.35,Success,Delivered
O18158,C17099,2026-05-26,South,Electronics,483.55,Success,Delivered
O18159,C84513,2026-05-26,West,Electronics,247.37,Success,Delivered
O18160,C92004,2026-05-26,West,Books,438.36,Success,Delivered
O18161,C44572,2026-05-26,South,Books,254.07,Success,Delivered
O18162,C81949,2026-05-26,West,Books,156.87,Success,Delivered
O18163,C3981,2026-05-26,North,Electronics,258.08,Success,Delivered
O18164,C80198,2026-05-26,North,Store,180.02,Success,Delivered
O18165,C53687,2026-05-26,East,Home,477.57,Success,Delivered
O18166,C76356,2026-05-26,West,Books,366.57,Success,In Transit
O18167,C15657,2026-05-26,East,Books,138.64,Success,Delivered
O18168,C7549,2026-05-26,East,Books,314.48,Success,Delivered
O18169,C48136,2026-05-26,South,Store,32.94,Success,Delivered
O18170,C17681,2026-05-26,South,Electronics,47.98,Success,Delivered
O18171,C69388,2026-05-26,West,Electronics,390.6,Success,Delivered
O18172,C63696,2026-05-26,East,Books,360.27,Success,In Transit
O18173,C41939,2026-05-26,East,Books,328.61,Success,In Transit
O18174,C38948,2026-05-26,West,Electronics,457.95,Success,Delivered
O18175,C13931,2026-05-26,North,Fashion,203.48,Success,Delivered
O18176,C2438,2026-05-26,East,Store,45.18,Success,Delivered
O18177,C87497,2026-05-26,South,Home,476.53,Success,Delivered
O18178,C4496,2026-05-26,West,Electronics,130.65,Success,In Transit
O18179,C76257,2026-05-26,South,Store,58.41,Success,Delivered
O18180,C39571,2026-05-26,North,Fashion,194.77,Success,Delivered
O18181,C64860,2026-05-26,South,Books,401.85,Success,In Transit
O18182,C81455,2026-05-26,West,Store,189.84,Success,Delivered
O18183,C17386,2026-05-26,East,Store,133.25,Success,Delivered
O18184,C58829,2026-05-26,South,Electronics,389.48,Success,Delivered
O18185,C73617,2026-05-26,South,Books,244.91,Success,Delivered
O18186,C63296,2026-05-26,North,Fashion,136.99,Success,Delivered
O18187,C30647,2026-05-26,North,Store,192.86,Success,Delivered
O18188,C25124,2026-05-26,South,Books,244.74,Success,Delivered
O18189,C35584,2026-05-26,South,Store,155.82,Success,Delivered
O18190,C8304,2026-05-26,West,Books,145.84,Success,Delivered
O18191,C79886,2026-05-26,East,Store,366.07,Success,Delivered
O18192,C66102,2026-05-26,South,Store,458.56,Success,Delivered
O18193,C35675,2026-05-26,East,Store,382.54,Success,Delivered
O18194,C53096,2026-05-26,South,Electronics,232.82,Success,Delivered
O18195,C54405,2026-05-26,South,Books,53.3,Success,Delivered
O18196,C28970,2026-05-26,West,Fashion,230.19,Success,Delivered
O18197,C11374,2026-05-26,North,Store,0.0,Failed,Delivered
O18198,C98530,2026-05-26,North,Fashion,332.38,Success,Delivered
O18199,C26609,2026-05-26,North,Fashion,0.0,Failed,Delivered
O18200,C45678,2026-05-26,West,Books,237.95,Success,Delivered
O18201,C52303,2026-05-26,East,Books,484.08,Success,Delivered
O18202,C21792,2026-05-26,North,Store,494.22,Success,Delivered
O18203,C71645,2026-05-26,West,Store,249.22,Success,Delivered
O18204,C28068,2026-05-26,East,Home,37.2,Success,Delivered
O18205,C6506,2026-05-26,East,Electronics,57.5,Success,Delivered
O18206,C11432,2026-05-26,South,Store,224.19,Success,Delivered
O18207,C17993,2026-05-26,North,Fashion,411.81,Success,Delivered
O18208,C6668,2026-05-26,East,Books,0.0,Failed,Delivered
O18209,C13987,2026-05-26,East,Home,123.3,Success,Delivered
O18210,C82405,2026-05-26,West,Home,26.55,Success,In Transit
O18211,C12934,2026-05-26,South,Books,364.39,Success,Delivered
O18212,C18509,2026-05-26,East,Store,58.57,Success,In Transit
