ticket_id,customer_id,date,issue_type,priority,description,source_event
T2568,C71326,2026-06-11,Login Problem,Low,Login keeps failing,Mobile App Release
T2569,C7943,2026-06-11,Login Problem,Low,Login keeps failing,Mobile App Release
T2570,C97781,2026-06-11,App Crash,Low,Application crashes after update,Mobile App Release
T2571,C34230,2026-06-11,App Crash,Low,Unable to use mobile app,Mobile App Release
T2572,C39323,2026-06-11,App Crash,Low,Unable to use mobile app,Mobile App Release
T2573,C72895,2026-06-11,Login Problem,High,Cannot login after update,Mobile App Release
T2574,C17672,2026-06-11,App Crash,High,App closes unexpectedly,Mobile App Release
T2575,C7638,2026-06-11,App Crash,High,App closes unexpectedly,Mobile App Release
T2576,C69507,2026-06-12,Login Problem,Low,Cannot login after update,Mobile App Release
T2577,C63986,2026-06-12,Performance Issue,Low,App is very slow,Mobile App Release
T2578,C30347,2026-06-12,Login Problem,Low,Authentication issue,Mobile App Release
T2579,C53527,2026-06-12,Login Problem,Low,Cannot login after update,Mobile App Release
T2580,C33691,2026-06-12,App Crash,Low,App closes unexpectedly,Mobile App Release
T2581,C20109,2026-06-12,Login Problem,Low,Cannot login after update,Mobile App Release
T2582,C54472,2026-06-12,Login Problem,Medium,Login keeps failing,Mobile App Release
T2583,C53740,2026-06-12,Performance Issue,High,Screen takes too long to load,Mobile App Release
T2584,C50819,2026-06-12,Login Problem,Low,Login keeps failing,Mobile App Release
T2585,C66921,2026-06-12,Login Problem,Low,Cannot login after update,Mobile App Release
T2586,C64357,2026-06-12,Login Problem,Low,Authentication issue,Mobile App Release
T2587,C23366,2026-06-12,App Crash,Low,Unable to use mobile app,Mobile App Release
T2588,C48889,2026-06-12,Login Problem,Low,Login keeps failing,Mobile App Release
T2589,C494,2026-06-12,Performance Issue,Medium,App is very slow,Mobile App Release
T2590,C13834,2026-06-12,Performance Issue,Medium,Screen takes too long to load,Mobile App Release
T2591,C82682,2026-06-12,Performance Issue,Low,App is very slow,Mobile App Release
T2592,C71201,2026-06-12,Performance Issue,Low,Performance degraded,Mobile App Release
T2593,C70691,2026-06-12,Performance Issue,Medium,Performance degraded,Mobile App Release
T2594,C99065,2026-06-12,Performance Issue,Low,Screen takes too long to load,Mobile App Release
T2595,C81215,2026-06-12,App Crash,High,Unable to use mobile app,Mobile App Release
T2596,C38726,2026-06-12,App Crash,Low,Unable to use mobile app,Mobile App Release
T2597,C36164,2026-06-13,Login Problem,Low,Login keeps failing,Mobile App Release
T2598,C84731,2026-06-13,Login Problem,High,Login keeps failing,Mobile App Release
T2599,C69051,2026-06-13,App Crash,Low,App closes unexpectedly,Mobile App Release
T2600,C12119,2026-06-13,App Crash,Medium,App closes unexpectedly,Mobile App Release
T2601,C91714,2026-06-13,Login Problem,Medium,Cannot login after update,Mobile App Release
T2602,C85974,2026-06-13,Performance Issue,Medium,App is very slow,Mobile App Release
T2603,C74511,2026-06-13,Performance Issue,High,Screen takes too long to load,Mobile App Release
T2604,C65019,2026-06-13,App Crash,Low,Unable to use mobile app,Mobile App Release
T2605,C61732,2026-06-13,App Crash,High,App closes unexpectedly,Mobile App Release
T2606,C12151,2026-06-13,Performance Issue,Medium,App is very slow,Mobile App Release
T2607,C18326,2026-06-13,Login Problem,Low,Authentication issue,Mobile App Release
T2608,C17670,2026-06-13,Login Problem,Low,Cannot login after update,Mobile App Release
T2609,C1844,2026-06-13,App Crash,Medium,Unable to use mobile app,Mobile App Release
T2610,C40769,2026-06-13,Login Problem,Low,Login keeps failing,Mobile App Release
T2611,C98636,2026-06-13,Login Problem,Low,Authentication issue,Mobile App Release
T2612,C87946,2026-06-13,Performance Issue,Low,Performance degraded,Mobile App Release
T2613,C45914,2026-06-13,Login Problem,Medium,Authentication issue,Mobile App Release
T2614,C35344,2026-06-13,Login Problem,Medium,Authentication issue,Mobile App Release
T2615,C5742,2026-06-13,Login Problem,Medium,Cannot login after update,Mobile App Release
T2616,C71241,2026-06-13,Performance Issue,Low,Screen takes too long to load,Mobile App Release
T2617,C39024,2026-06-13,Login Problem,Low,Cannot login after update,Mobile App Release
T2618,C80523,2026-06-13,App Crash,High,Application crashes after update,Mobile App Release
T2619,C17822,2026-06-13,App Crash,Low,Unable to use mobile app,Mobile App Release
T2620,C62525,2026-06-13,Login Problem,Low,Cannot login after update,Mobile App Release
T2621,C88268,2026-06-13,Login Problem,Medium,Cannot login after update,Mobile App Release
T2622,C40645,2026-06-13,App Crash,Medium,App closes unexpectedly,Mobile App Release
T2623,C30532,2026-06-13,Login Problem,Medium,Cannot login after update,Mobile App Release
T2624,C17819,2026-06-13,App Crash,Low,App closes unexpectedly,Mobile App Release
T2625,C84275,2026-06-14,Login Problem,Low,Cannot login after update,Mobile App Release
T2626,C7045,2026-06-14,Login Problem,Low,Cannot login after update,Mobile App Release
T2627,C79288,2026-06-14,Performance Issue,Medium,Performance degraded,Mobile App Release
T2628,C43827,2026-06-14,Performance Issue,Medium,App is very slow,Mobile App Release
T2629,C27316,2026-06-14,Performance Issue,Medium,Performance degraded,Mobile App Release
T2630,C51371,2026-06-14,Login Problem,Medium,Authentication issue,Mobile App Release
T2631,C77843,2026-06-14,Performance Issue,Low,App is very slow,Mobile App Release
T2632,C64809,2026-06-14,Performance Issue,High,App is very slow,Mobile App Release
T2633,C8246,2026-06-14,Login Problem,Low,Login keeps failing,Mobile App Release
T2634,C10589,2026-06-14,Performance Issue,Low,Screen takes too long to load,Mobile App Release
T2635,C10600,2026-06-14,Login Problem,Low,Authentication issue,Mobile App Release
T2636,C22150,2026-06-14,Performance Issue,High,App is very slow,Mobile App Release
T2637,C49493,2026-06-14,App Crash,Low,Unable to use mobile app,Mobile App Release
T2638,C28352,2026-06-14,Performance Issue,Low,Performance degraded,Mobile App Release
T2639,C59253,2026-06-14,Performance Issue,Low,App is very slow,Mobile App Release
T2640,C8721,2026-06-14,App Crash,High,Unable to use mobile app,Mobile App Release
T2641,C48927,2026-06-14,Login Problem,High,Authentication issue,Mobile App Release
T2642,C73509,2026-06-14,App Crash,Low,App closes unexpectedly,Mobile App Release
T2643,C14800,2026-06-14,Login Problem,Medium,Cannot login after update,Mobile App Release
T2644,C19872,2026-06-14,App Crash,Medium,Application crashes after update,Mobile App Release
T2645,C17275,2026-06-14,Performance Issue,Medium,Screen takes too long to load,Mobile App Release
T2646,C49893,2026-06-14,Login Problem,Medium,Cannot login after update,Mobile App Release
T2647,C16703,2026-06-14,App Crash,Medium,Application crashes after update,Mobile App Release
T2648,C28288,2026-06-14,Performance Issue,Low,Screen takes too long to load,Mobile App Release
T2649,C42236,2026-06-14,App Crash,Medium,Application crashes after update,Mobile App Release
T2650,C56698,2026-06-14,Login Problem,High,Login keeps failing,Mobile App Release
T2651,C79165,2026-06-14,App Crash,High,App closes unexpectedly,Mobile App Release
T2652,C33039,2026-06-14,Login Problem,Low,Authentication issue,Mobile App Release
T2653,C66794,2026-06-14,Performance Issue,High,App is very slow,Mobile App Release
T2654,C70395,2026-06-14,Performance Issue,Medium,Screen takes too long to load,Mobile App Release
T2655,C49273,2026-06-14,Performance Issue,Low,App is very slow,Mobile App Release
T2656,C43067,2026-06-14,Login Problem,High,Cannot login after update,Mobile App Release
T2657,C17635,2026-06-15,Login Problem,Medium,Authentication issue,Mobile App Release
T2658,C19341,2026-06-15,Login Problem,Medium,Authentication issue,Mobile App Release
T2659,C86915,2026-06-15,Performance Issue,Low,App is very slow,Mobile App Release
T2660,C25379,2026-06-15,App Crash,Medium,Unable to use mobile app,Mobile App Release
T2661,C64378,2026-06-15,Login Problem,Medium,Authentication issue,Mobile App Release
T2662,C64304,2026-06-15,App Crash,Low,App closes unexpectedly,Mobile App Release
T2663,C78344,2026-06-15,Performance Issue,Medium,App is very slow,Mobile App Release
T2664,C32315,2026-06-15,Login Problem,Medium,Login keeps failing,Mobile App Release
T2665,C10687,2026-06-15,Performance Issue,Medium,Performance degraded,Mobile App Release
T2666,C73031,2026-06-15,App Crash,Low,Application crashes after update,Mobile App Release
T2667,C14027,2026-06-15,Login Problem,Low,Authentication issue,Mobile App Release
T2668,C58032,2026-06-15,Login Problem,Low,Cannot login after update,Mobile App Release
T2669,C68233,2026-06-15,Performance Issue,Medium,App is very slow,Mobile App Release
T2670,C29961,2026-06-15,Login Problem,Low,Cannot login after update,Mobile App Release
T2671,C2694,2026-06-15,Performance Issue,Medium,Performance degraded,Mobile App Release
T2672,C88780,2026-06-15,Performance Issue,High,App is very slow,Mobile App Release
T2673,C28556,2026-06-15,Login Problem,Medium,Cannot login after update,Mobile App Release
T2674,C90788,2026-06-15,Login Problem,Low,Authentication issue,Mobile App Release
T2675,C93949,2026-06-15,App Crash,High,Application crashes after update,Mobile App Release
T2676,C73597,2026-06-15,Login Problem,Medium,Login keeps failing,Mobile App Release
T2677,C36649,2026-06-15,Login Problem,Low,Authentication issue,Mobile App Release
T2678,C6334,2026-06-15,Login Problem,Medium,Cannot login after update,Mobile App Release
T2679,C70604,2026-06-15,Performance Issue,Medium,App is very slow,Mobile App Release
T2680,C7888,2026-06-16,Performance Issue,Medium,Performance degraded,Mobile App Release
T2681,C35498,2026-06-16,Performance Issue,High,Performance degraded,Mobile App Release
T2682,C61763,2026-06-16,Login Problem,Low,Cannot login after update,Mobile App Release
T2683,C78425,2026-06-16,Performance Issue,Medium,Performance degraded,Mobile App Release
T2684,C84788,2026-06-16,Performance Issue,Low,Performance degraded,Mobile App Release
T2685,C28014,2026-06-16,Login Problem,Medium,Cannot login after update,Mobile App Release
T2686,C28085,2026-06-16,App Crash,Low,Unable to use mobile app,Mobile App Release
T2687,C10223,2026-06-16,App Crash,Medium,Unable to use mobile app,Mobile App Release
T2688,C23950,2026-06-16,Login Problem,Low,Cannot login after update,Mobile App Release
T2689,C83204,2026-06-16,Login Problem,High,Authentication issue,Mobile App Release
T2690,C14194,2026-06-16,Performance Issue,Medium,App is very slow,Mobile App Release
T2691,C82736,2026-06-16,Login Problem,Medium,Login keeps failing,Mobile App Release
T2692,C21210,2026-06-16,Performance Issue,High,Performance degraded,Mobile App Release
T2693,C85638,2026-06-16,Performance Issue,Low,Performance degraded,Mobile App Release
T2694,C63084,2026-06-16,Performance Issue,Medium,Screen takes too long to load,Mobile App Release
T2695,C81482,2026-06-16,Performance Issue,Medium,App is very slow,Mobile App Release
T2696,C35051,2026-06-16,Login Problem,High,Login keeps failing,Mobile App Release
T2697,C25147,2026-06-16,App Crash,Low,App closes unexpectedly,Mobile App Release
T2698,C61861,2026-06-16,App Crash,Medium,App closes unexpectedly,Mobile App Release
T2699,C37212,2026-06-16,Login Problem,High,Authentication issue,Mobile App Release
T2700,C93619,2026-06-16,Performance Issue,Low,Screen takes too long to load,Mobile App Release
T2701,C57017,2026-06-16,Performance Issue,Medium,Screen takes too long to load,Mobile App Release
T2702,C45214,2026-06-16,Performance Issue,Low,Screen takes too long to load,Mobile App Release
T2703,C76696,2026-06-16,Performance Issue,Medium,Performance degraded,Mobile App Release
T2704,C20045,2026-06-16,Performance Issue,Low,Screen takes too long to load,Mobile App Release
T2705,C1951,2026-06-17,App Crash,Medium,App closes unexpectedly,Mobile App Release
T2706,C17772,2026-06-17,App Crash,Low,Application crashes after update,Mobile App Release
T2707,C7046,2026-06-17,Performance Issue,High,App is very slow,Mobile App Release
T2708,C55049,2026-06-17,Performance Issue,Low,Performance degraded,Mobile App Release
T2709,C26845,2026-06-17,Login Problem,High,Login keeps failing,Mobile App Release
T2710,C54709,2026-06-17,Performance Issue,Low,App is very slow,Mobile App Release
T2711,C18813,2026-06-17,Performance Issue,Medium,App is very slow,Mobile App Release
T2712,C40582,2026-06-17,Performance Issue,Low,App is very slow,Mobile App Release
T2713,C79831,2026-06-17,App Crash,Low,App closes unexpectedly,Mobile App Release
T2714,C87236,2026-06-17,Performance Issue,High,App is very slow,Mobile App Release
T2715,C17111,2026-06-17,Performance Issue,Medium,Performance degraded,Mobile App Release
T2716,C81148,2026-06-17,Login Problem,Low,Login keeps failing,Mobile App Release
T2717,C92291,2026-06-17,Performance Issue,Low,App is very slow,Mobile App Release
T2718,C89711,2026-06-17,Login Problem,Medium,Authentication issue,Mobile App Release
T2719,C18299,2026-06-17,Login Problem,High,Login keeps failing,Mobile App Release
T2720,C69375,2026-06-17,App Crash,Medium,Application crashes after update,Mobile App Release
T2721,C31656,2026-06-17,App Crash,Medium,Application crashes after update,Mobile App Release
T2722,C94595,2026-06-17,Login Problem,Low,Cannot login after update,Mobile App Release
T2723,C28372,2026-06-17,Performance Issue,Medium,Performance degraded,Mobile App Release
T2724,C83701,2026-06-17,Login Problem,Low,Login keeps failing,Mobile App Release
T2725,C9917,2026-06-17,App Crash,Medium,App closes unexpectedly,Mobile App Release
T2726,C13454,2026-06-17,App Crash,High,App closes unexpectedly,Mobile App Release
T2727,C94800,2026-06-17,Login Problem,Low,Cannot login after update,Mobile App Release
T2728,C7411,2026-06-17,Performance Issue,Medium,App is very slow,Mobile App Release
T2729,C47801,2026-06-17,App Crash,Low,Unable to use mobile app,Mobile App Release
T2730,C35368,2026-06-17,App Crash,Low,Application crashes after update,Mobile App Release
T2731,C34270,2026-06-18,Performance Issue,Low,App is very slow,Mobile App Release
T2732,C39760,2026-06-18,Performance Issue,High,Performance degraded,Mobile App Release
T2733,C66578,2026-06-18,Performance Issue,Low,App is very slow,Mobile App Release
T2734,C69213,2026-06-18,App Crash,Medium,Unable to use mobile app,Mobile App Release
T2735,C3066,2026-06-18,Login Problem,Medium,Cannot login after update,Mobile App Release
T2736,C60205,2026-06-18,Performance Issue,Low,App is very slow,Mobile App Release
T2737,C17060,2026-06-18,App Crash,Medium,Unable to use mobile app,Mobile App Release
T2738,C89573,2026-06-18,App Crash,Low,Unable to use mobile app,Mobile App Release
