review_id,customer_id,date,rating,review_text,source_event
R4148,C51031,2026-06-09,1,App became unusable after update,Mobile App Release
R4149,C98614,2026-06-09,1,Experiencing constant crashes,Mobile App Release
R4150,C56881,2026-06-09,1,App crashes after the latest update,Mobile App Release
R4151,C42461,2026-06-09,1,Cannot login anymore,Mobile App Release
R4152,C16,2026-06-09,1,App became unusable after update,Mobile App Release
R4153,C60728,2026-06-10,1,App became unusable after update,Mobile App Release
R4154,C48433,2026-06-10,1,Cannot login anymore,Mobile App Release
R4155,C8508,2026-06-10,2,App became unusable after update,Mobile App Release
R4156,C93168,2026-06-10,1,Application keeps closing,Mobile App Release
R4157,C57733,2026-06-10,1,Cannot login anymore,Mobile App Release
R4158,C6841,2026-06-10,2,Cannot login anymore,Mobile App Release
R4159,C35184,2026-06-10,2,Application keeps closing,Mobile App Release
R4160,C66300,2026-06-10,1,App became unusable after update,Mobile App Release
R4161,C39024,2026-06-10,1,Experiencing constant crashes,Mobile App Release
R4162,C53951,2026-06-10,1,Experiencing constant crashes,Mobile App Release
R4163,C65364,2026-06-10,1,Experiencing constant crashes,Mobile App Release
R4164,C97897,2026-06-10,1,App became unusable after update,Mobile App Release
R4165,C28174,2026-06-10,1,Cannot login anymore,Mobile App Release
R4166,C84744,2026-06-10,2,Mobile app performance is terrible,Mobile App Release
R4167,C62584,2026-06-10,1,Experiencing constant crashes,Mobile App Release
R4168,C72970,2026-06-10,1,Mobile app performance is terrible,Mobile App Release
R4169,C37595,2026-06-10,2,App crashes after the latest update,Mobile App Release
R4170,C66034,2026-06-10,2,App crashes after the latest update,Mobile App Release
R4171,C70180,2026-06-10,1,Cannot login anymore,Mobile App Release
R4172,C17242,2026-06-10,1,App crashes after the latest update,Mobile App Release
R4173,C73758,2026-06-10,1,Mobile app performance is terrible,Mobile App Release
R4174,C77125,2026-06-10,2,Application keeps closing,Mobile App Release
R4175,C49168,2026-06-10,2,App became unusable after update,Mobile App Release
R4176,C2017,2026-06-10,2,Experiencing constant crashes,Mobile App Release
R4177,C15749,2026-06-10,2,Mobile app performance is terrible,Mobile App Release
R4178,C34130,2026-06-10,1,Application keeps closing,Mobile App Release
R4179,C23491,2026-06-10,1,App became unusable after update,Mobile App Release
R4180,C91952,2026-06-10,1,Mobile app performance is terrible,Mobile App Release
R4181,C54639,2026-06-10,1,Application keeps closing,Mobile App Release
R4182,C62964,2026-06-10,1,App crashes after the latest update,Mobile App Release
R4183,C35327,2026-06-10,1,App became unusable after update,Mobile App Release
R4184,C87341,2026-06-10,1,Mobile app performance is terrible,Mobile App Release
R4185,C42750,2026-06-10,2,Experiencing constant crashes,Mobile App Release
R4186,C79234,2026-06-10,1,App became unusable after update,Mobile App Release
R4187,C57749,2026-06-10,2,Application keeps closing,Mobile App Release
R4188,C88816,2026-06-11,2,Application keeps closing,Mobile App Release
R4189,C34981,2026-06-11,2,Experiencing constant crashes,Mobile App Release
R4190,C91655,2026-06-11,1,Experiencing constant crashes,Mobile App Release
R4191,C16998,2026-06-11,1,Experiencing constant crashes,Mobile App Release
R4192,C26399,2026-06-11,1,Application keeps closing,Mobile App Release
R4193,C21247,2026-06-11,1,Application keeps closing,Mobile App Release
R4194,C89533,2026-06-11,1,Cannot login anymore,Mobile App Release
R4195,C23581,2026-06-11,1,Application keeps closing,Mobile App Release
R4196,C50622,2026-06-11,1,Cannot login anymore,Mobile App Release
R4197,C50604,2026-06-11,1,Mobile app performance is terrible,Mobile App Release
R4198,C1754,2026-06-11,1,Application keeps closing,Mobile App Release
R4199,C74284,2026-06-11,1,Mobile app performance is terrible,Mobile App Release
R4200,C825,2026-06-11,1,Mobile app performance is terrible,Mobile App Release
R4201,C66618,2026-06-11,2,App crashes after the latest update,Mobile App Release
R4202,C56355,2026-06-11,1,Experiencing constant crashes,Mobile App Release
R4203,C86603,2026-06-11,1,Application keeps closing,Mobile App Release
R4204,C74505,2026-06-11,1,App crashes after the latest update,Mobile App Release
R4205,C9696,2026-06-11,1,Application keeps closing,Mobile App Release
R4206,C1215,2026-06-11,1,Mobile app performance is terrible,Mobile App Release
R4207,C91222,2026-06-11,1,App became unusable after update,Mobile App Release
R4208,C44840,2026-06-11,1,Cannot login anymore,Mobile App Release
R4209,C25539,2026-06-11,1,Application keeps closing,Mobile App Release
R4210,C73502,2026-06-11,2,Application keeps closing,Mobile App Release
R4211,C27741,2026-06-11,1,Experiencing constant crashes,Mobile App Release
R4212,C11882,2026-06-11,1,App crashes after the latest update,Mobile App Release
R4213,C37178,2026-06-11,2,App became unusable after update,Mobile App Release
R4214,C27916,2026-06-11,1,Mobile app performance is terrible,Mobile App Release
R4215,C22107,2026-06-11,1,App became unusable after update,Mobile App Release
R4216,C6554,2026-06-11,1,Mobile app performance is terrible,Mobile App Release
R4217,C69307,2026-06-11,2,Cannot login anymore,Mobile App Release
R4218,C55042,2026-06-11,2,Cannot login anymore,Mobile App Release
R4219,C99600,2026-06-11,1,App crashes after the latest update,Mobile App Release
R4220,C47250,2026-06-11,1,Experiencing constant crashes,Mobile App Release
R4221,C2787,2026-06-11,1,App crashes after the latest update,Mobile App Release
R4222,C49323,2026-06-12,1,Experiencing constant crashes,Mobile App Release
R4223,C15862,2026-06-12,1,App became unusable after update,Mobile App Release
R4224,C54262,2026-06-12,1,Mobile app performance is terrible,Mobile App Release
R4225,C81448,2026-06-12,1,Mobile app performance is terrible,Mobile App Release
R4226,C49832,2026-06-12,1,App became unusable after update,Mobile App Release
R4227,C29521,2026-06-12,2,Experiencing constant crashes,Mobile App Release
R4228,C44398,2026-06-12,1,Experiencing constant crashes,Mobile App Release
R4229,C27454,2026-06-12,1,Experiencing constant crashes,Mobile App Release
R4230,C14989,2026-06-12,1,Cannot login anymore,Mobile App Release
R4231,C27431,2026-06-12,1,Mobile app performance is terrible,Mobile App Release
R4232,C77799,2026-06-12,1,App became unusable after update,Mobile App Release
R4233,C37711,2026-06-12,1,App became unusable after update,Mobile App Release
R4234,C31284,2026-06-12,1,Cannot login anymore,Mobile App Release
R4235,C25969,2026-06-12,1,Cannot login anymore,Mobile App Release
R4236,C85367,2026-06-12,1,App became unusable after update,Mobile App Release
R4237,C73634,2026-06-12,2,Application keeps closing,Mobile App Release
R4238,C54334,2026-06-12,2,App crashes after the latest update,Mobile App Release
R4239,C70424,2026-06-12,1,Experiencing constant crashes,Mobile App Release
R4240,C1455,2026-06-12,1,Mobile app performance is terrible,Mobile App Release
R4241,C55269,2026-06-12,1,Application keeps closing,Mobile App Release
R4242,C78611,2026-06-12,1,Application keeps closing,Mobile App Release
R4243,C91473,2026-06-12,1,Experiencing constant crashes,Mobile App Release
R4244,C30483,2026-06-12,2,Application keeps closing,Mobile App Release
R4245,C20546,2026-06-12,1,App became unusable after update,Mobile App Release
R4246,C57802,2026-06-12,2,Application keeps closing,Mobile App Release
R4247,C63398,2026-06-12,2,Application keeps closing,Mobile App Release
R4248,C71592,2026-06-12,1,App became unusable after update,Mobile App Release
R4249,C51544,2026-06-12,2,Cannot login anymore,Mobile App Release
R4250,C99266,2026-06-12,1,App crashes after the latest update,Mobile App Release
R4251,C17602,2026-06-12,1,Mobile app performance is terrible,Mobile App Release
R4252,C20515,2026-06-12,1,App became unusable after update,Mobile App Release
R4253,C16293,2026-06-12,2,App crashes after the latest update,Mobile App Release
R4254,C30384,2026-06-12,1,App crashes after the latest update,Mobile App Release
R4255,C24856,2026-06-12,1,Cannot login anymore,Mobile App Release
R4256,C97205,2026-06-12,1,Cannot login anymore,Mobile App Release
R4257,C17444,2026-06-12,2,Mobile app performance is terrible,Mobile App Release
R4258,C11992,2026-06-12,1,Application keeps closing,Mobile App Release
R4259,C2474,2026-06-12,1,Experiencing constant crashes,Mobile App Release
R4260,C32211,2026-06-12,1,App became unusable after update,Mobile App Release
R4261,C33363,2026-06-12,1,Application keeps closing,Mobile App Release
R4262,C89558,2026-06-12,1,App became unusable after update,Mobile App Release
R4263,C3202,2026-06-12,1,App became unusable after update,Mobile App Release
R4264,C37959,2026-06-12,1,Mobile app performance is terrible,Mobile App Release
R4265,C46871,2026-06-12,1,Mobile app performance is terrible,Mobile App Release
R4266,C28153,2026-06-12,1,App became unusable after update,Mobile App Release
R4267,C11218,2026-06-13,1,Application keeps closing,Mobile App Release
R4268,C1409,2026-06-13,1,Experiencing constant crashes,Mobile App Release
R4269,C1219,2026-06-13,1,Cannot login anymore,Mobile App Release
R4270,C30106,2026-06-13,1,App became unusable after update,Mobile App Release
R4271,C7620,2026-06-13,2,Application keeps closing,Mobile App Release
R4272,C58216,2026-06-13,1,Mobile app performance is terrible,Mobile App Release
R4273,C94836,2026-06-13,1,App crashes after the latest update,Mobile App Release
R4274,C31741,2026-06-13,1,Mobile app performance is terrible,Mobile App Release
R4275,C32814,2026-06-13,1,Experiencing constant crashes,Mobile App Release
R4276,C67594,2026-06-13,1,Mobile app performance is terrible,Mobile App Release
R4277,C38486,2026-06-13,1,App became unusable after update,Mobile App Release
R4278,C8832,2026-06-13,1,App crashes after the latest update,Mobile App Release
R4279,C45925,2026-06-13,1,Cannot login anymore,Mobile App Release
R4280,C43556,2026-06-13,1,Experiencing constant crashes,Mobile App Release
R4281,C47404,2026-06-13,1,Mobile app performance is terrible,Mobile App Release
R4282,C98634,2026-06-13,1,Experiencing constant crashes,Mobile App Release
R4283,C57288,2026-06-13,2,Cannot login anymore,Mobile App Release
R4284,C75352,2026-06-13,1,Experiencing constant crashes,Mobile App Release
R4285,C72848,2026-06-13,1,App crashes after the latest update,Mobile App Release
R4286,C9291,2026-06-13,1,Mobile app performance is terrible,Mobile App Release
R4287,C30144,2026-06-13,2,Application keeps closing,Mobile App Release
R4288,C26899,2026-06-13,2,Experiencing constant crashes,Mobile App Release
R4289,C85675,2026-06-13,2,Cannot login anymore,Mobile App Release
R4290,C5507,2026-06-13,1,App became unusable after update,Mobile App Release
R4291,C79398,2026-06-13,2,Experiencing constant crashes,Mobile App Release
R4292,C38623,2026-06-13,1,Mobile app performance is terrible,Mobile App Release
R4293,C69311,2026-06-13,2,App crashes after the latest update,Mobile App Release
R4294,C4430,2026-06-13,1,Cannot login anymore,Mobile App Release
R4295,C69964,2026-06-13,2,App became unusable after update,Mobile App Release
R4296,C66178,2026-06-13,1,App became unusable after update,Mobile App Release
R4297,C55747,2026-06-13,2,Application keeps closing,Mobile App Release
R4298,C36819,2026-06-13,2,Mobile app performance is terrible,Mobile App Release
R4299,C28177,2026-06-13,1,Cannot login anymore,Mobile App Release
R4300,C9417,2026-06-13,1,App crashes after the latest update,Mobile App Release
R4301,C93303,2026-06-13,1,Application keeps closing,Mobile App Release
R4302,C77067,2026-06-13,2,App crashes after the latest update,Mobile App Release
R4303,C54183,2026-06-13,2,Experiencing constant crashes,Mobile App Release
R4304,C19057,2026-06-13,1,Application keeps closing,Mobile App Release
R4305,C89083,2026-06-13,1,Application keeps closing,Mobile App Release
R4306,C73000,2026-06-13,1,Application keeps closing,Mobile App Release
R4307,C1781,2026-06-13,2,Experiencing constant crashes,Mobile App Release
R4308,C42193,2026-06-13,1,Mobile app performance is terrible,Mobile App Release
R4309,C89197,2026-06-14,1,App crashes after the latest update,Mobile App Release
R4310,C97385,2026-06-14,1,App crashes after the latest update,Mobile App Release
R4311,C7112,2026-06-14,1,Mobile app performance is terrible,Mobile App Release
R4312,C72329,2026-06-14,1,App crashes after the latest update,Mobile App Release
R4313,C32578,2026-06-14,1,Mobile app performance is terrible,Mobile App Release
R4314,C4097,2026-06-14,1,App became unusable after update,Mobile App Release
R4315,C8255,2026-06-14,1,Mobile app performance is terrible,Mobile App Release
R4316,C5966,2026-06-14,2,Application keeps closing,Mobile App Release
R4317,C57988,2026-06-14,1,App crashes after the latest update,Mobile App Release
R4318,C32964,2026-06-14,1,Cannot login anymore,Mobile App Release
R4319,C21495,2026-06-14,2,App crashes after the latest update,Mobile App Release
R4320,C83442,2026-06-14,1,Cannot login anymore,Mobile App Release
R4321,C22008,2026-06-14,1,Application keeps closing,Mobile App Release
R4322,C46816,2026-06-14,1,Experiencing constant crashes,Mobile App Release
R4323,C78039,2026-06-14,1,Application keeps closing,Mobile App Release
R4324,C16474,2026-06-14,1,Mobile app performance is terrible,Mobile App Release
R4325,C86624,2026-06-14,1,Mobile app performance is terrible,Mobile App Release
R4326,C84862,2026-06-14,2,App became unusable after update,Mobile App Release
R4327,C24221,2026-06-14,1,Experiencing constant crashes,Mobile App Release
R4328,C42426,2026-06-14,2,Mobile app performance is terrible,Mobile App Release
R4329,C27585,2026-06-14,1,Mobile app performance is terrible,Mobile App Release
R4330,C10858,2026-06-14,1,Cannot login anymore,Mobile App Release
R4331,C13581,2026-06-14,1,Experiencing constant crashes,Mobile App Release
R4332,C75753,2026-06-14,2,App crashes after the latest update,Mobile App Release
R4333,C90448,2026-06-14,1,Experiencing constant crashes,Mobile App Release
R4334,C82094,2026-06-14,2,Application keeps closing,Mobile App Release
R4335,C3647,2026-06-14,2,Mobile app performance is terrible,Mobile App Release
R4336,C89461,2026-06-14,2,Mobile app performance is terrible,Mobile App Release
R4337,C75447,2026-06-14,1,App crashes after the latest update,Mobile App Release
R4338,C70727,2026-06-14,1,Application keeps closing,Mobile App Release
R4339,C44789,2026-06-14,2,App crashes after the latest update,Mobile App Release
R4340,C95279,2026-06-14,1,Mobile app performance is terrible,Mobile App Release
R4341,C19586,2026-06-14,2,Experiencing constant crashes,Mobile App Release
R4342,C96229,2026-06-14,1,App became unusable after update,Mobile App Release
R4343,C19456,2026-06-14,1,App became unusable after update,Mobile App Release
R4344,C39294,2026-06-14,1,App crashes after the latest update,Mobile App Release
